,artist_name,track_name,track_id,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
718,Sam Smith,Make It To Me,2uCMaUojwuqr8CRGsLoPa6,76,0.456,0.379,1,-8.573,1,0.0685,0.63,3.1e-06,0.0983,0.225,149.967,162732,4
719,Little Mix,"Secret Love Song, Pt. II",0NyRSfiU6ri61vku1xiLoD,71,0.558,0.361,9,-8.346,1,0.0328,0.754,0.0,0.0926,0.165,95.161,266926,4
720,Becky Hill,Remember - Acoustic,5aXfGM7WVcqyAvqnL7k0y3,72,0.62,0.379,3,-8.675,1,0.0412,0.797,0.0,0.195,0.509,118.899,178627,4
721,Ellie Goulding,"Still Falling For You - From ""Bridget Jones's Baby""",3odrUVQ9tvRpkC9II2oWzx,78,0.473,0.518,1,-8.1,1,0.0405,0.553,1.26e-06,0.111,0.18,96.129,240867,4
722,Adele,All I Ask,6DEMMeWXfmFAXgDUMMzeg6,77,0.591,0.28,4,-5.494,1,0.0283,0.889,0.0,0.124,0.348,141.916,271800,4
723,Alicia Keys,Doesn't Mean Anything,5bpx60gYQoDDJcP7vBygPB,56,0.713,0.408,4,-7.104,0,0.0308,0.0365,0.000285,0.0963,0.103,103.968,272613,4
724,Rihanna,Take A Bow,3goSVuTt3fDYDP6kRnFwuL,77,0.697,0.467,9,-7.536,1,0.0715,0.248,0.0,0.0941,0.572,82.082,229413,4
725,P!nk,F**kin' Perfect - Radio Edit,3ueoTboomKEQpI3r9z47Kg,65,0.561,0.653,7,-4.918,1,0.0349,0.0418,0.0,0.347,0.496,91.961,213720,4
726,Emeli Sandé,My Kind Of Love,5wKldWCt4cvxBMY9s5QvtG,33,0.56,0.652,5,-2.205,0,0.0328,0.743,0.0,0.488,0.611,86.993,198093,4
727,Demi Lovato,Stone Cold,3by8IfnW9dZ2t4pZw1WVxz,74,0.419,0.453,8,-7.685,1,0.0437,0.539,0.0,0.0971,0.356,140.327,191308,3
728,Little Mix,Secret Love Song (feat. Jason Derulo),6KHL1En9v6iNWjcs44mcmU,80,0.529,0.614,9,-5.032,1,0.0479,0.215,0.0,0.277,0.141,92.972,249810,4
729,Adele,I Miss You,6NdG17SJBXKJeYS67f7E74,66,0.382,0.578,5,-4.246,1,0.047,0.00982,1.44e-05,0.433,0.156,113.072,348625,4
730,Rihanna,Diamonds,6O20JhBJPePEkBdrB5sqRx,78,0.564,0.71,11,-4.92,0,0.0461,0.00125,0.0,0.109,0.393,91.972,225147,4
731,Beyoncé,If I Were a Boy,26NX1wPt1TRCH536yocd6i,69,0.632,0.518,6,-6.126,1,0.0313,0.107,0.0,0.354,0.427,90.007,249147,4
732,Bruno Mars,It Will Rain,0M3HkE321xpCbCYqVKzr1q,77,0.576,0.835,2,-6.826,1,0.0486,0.337,0.0,0.082,0.476,150.017,257720,4
733,Sia,Elastic Heart - Piano Version,0udoMICxzaUbNUT8EVRq8B,65,0.44,0.306,9,-5.403,1,0.0377,0.903,0.0,0.0888,0.25,71.021,250133,4
734,Beyoncé,Heaven,0fYwfZcgijhIOyXn0RVPwq,57,0.342,0.188,6,-12.688,0,0.033,0.573,0.017,0.108,0.0388,102.601,230893,4
735,Ariana Grande,Almost Is Never Enough,442j8VxaB60dWf9cBFuX5w,73,0.324,0.327,2,-7.494,1,0.0409,0.825,0.0,0.101,0.334,81.328,327773,4
736,Adele,Million Years Ago,2qBmtZnPSQouvADmqaHKxk,69,0.72,0.274,1,-7.623,0,0.0276,0.742,0.0,0.11,0.179,105.929,227066,4
737,Adele,Skyfall,6VObnIkLVruX4UVyxWhlqm,79,0.346,0.552,0,-6.864,0,0.0282,0.417,0.0,0.114,0.0789,75.881,286480,4
738,Coldplay,The Scientist,75JFxkI2RXiU7L9VXzMkle,85,0.557,0.442,5,-7.224,1,0.0243,0.731,1.46e-05,0.11,0.213,146.277,309600,4
739,Beyoncé,I'd Rather Go Blind,4Kirt8ZDOtCR7FUihriavz,31,0.326,0.528,9,-8.374,1,0.032,0.159,3.55e-05,0.0862,0.289,166.213,190080,3
740,Alicia Keys,If I Ain't Got You - Piano & Vocal Version,3VdLjuOdBfFHQ2TTCY7zKw,59,0.535,0.274,7,-9.405,1,0.043,0.957,1.82e-05,0.155,0.464,118.363,231653,3
741,Rihanna,Love On The Brain,5oO3drDxtziYU2H1X23ZIp,83,0.509,0.637,4,-4.83,0,0.0471,0.0717,1.08e-05,0.0789,0.378,172.006,224000,3
742,James Morrison,You Give Me Something,6bFsQ6yOp3z5mGNkhWP0P1,68,0.559,0.688,7,-6.496,1,0.114,0.216,0.0,0.0855,0.578,79.753,213173,4
743,Destiny's Child,Emotion,01Aj44KIjCrPmZeXq4UOky,60,0.412,0.577,7,-4.944,1,0.119,0.163,0.0,0.0969,0.345,173.675,236400,4
744,Beyoncé,XO,40xhyfAPDoMtv494MfPevP,65,0.47,0.792,0,-8.932,1,0.26,0.171,1.28e-06,0.313,0.214,170.085,215947,4
745,Alicia Keys,Superwoman,694V3efHIeLmVRZIDMGc4O,56,0.408,0.494,0,-8.291,1,0.0475,0.266,0.00297,0.11,0.135,161.701,274107,4
746,Adele,When We Were Young,6O5TrlFWTYvznd9fMC0VvU,82,0.376,0.595,3,-5.936,1,0.0496,0.303,0.0,0.095,0.265,144.361,290900,4
747,Beyoncé,Broken-Hearted Girl,31acMiV67UgKn1ScFChFxo,60,0.336,0.424,5,-7.203,1,0.0353,0.503,0.0,0.273,0.159,82.149,277627,4
748,Alicia Keys,No One,6IwKcFdiRQZOWeYNhUiWIv,80,0.644,0.549,1,-5.415,0,0.0285,0.0209,8.85e-06,0.134,0.167,90.04,253813,4
749,John Mayer,Who You Love (feat. Katy Perry),7IByJvSqRFltGyiiIiL4wn,65,0.694,0.351,9,-10.92,1,0.0382,0.813,0.00165,0.097,0.691,145.907,249933,4
750,Adele,Hello,1Yk0cQdMLx5RzzFTYwmuld,78,0.578,0.43,5,-6.134,0,0.0305,0.33,0.0,0.0854,0.288,78.991,295502,4
751,The Weeknd,Die For You,2Ch7LmS7r2Gy2kc64wv3Bz,84,0.582,0.525,1,-7.163,0,0.0627,0.111,0.0,0.134,0.51,133.249,260253,4
752,Doja Cat,So High,1yvSMyZn27M4wEslpSvB0D,70,0.621,0.585,10,-5.632,0,0.0457,0.12,1.91e-06,0.05,0.668,132.004,199747,4
753,Alina Baraz,Floating (feat. Khalid),2vLWF4yFhTHQZVwrPTjH1s,70,0.66,0.447,1,-9.026,0,0.0482,0.81,2.15e-06,0.11,0.578,84.95,174490,4
754,Harry Styles,Falling,1ZMiCix7XSAbfAJlEZWMCp,87,0.567,0.267,4,-6.502,1,0.0299,0.839,1.46e-06,0.089,0.0592,110.011,240133,4
755,Frank Ocean,Pink + White,3xKsf9qdS1CyvXSMEid6g8,82,0.544,0.552,9,-7.45,1,0.0991,0.67,4.57e-05,0.415,0.554,159.738,184516,3
756,Griff,One Night - Stripped Version,46PZbNbQ37DDhMbuVkL8V0,44,0.537,0.237,9,-7.119,1,0.0761,0.766,9e-06,0.165,0.178,98.09,154951,4
757,Griff,Black Hole - Acoustic Version,1cpVLszZnKUHUjsJDTEi3D,65,0.824,0.3,1,-6.678,0,0.0565,0.854,0.0,0.174,0.227,112.867,175980,4
758,Mimi Webb,24/5,6rbusyA3DqbX30SLn7aofn,66,0.56,0.763,0,-4.159,1,0.105,0.409,0.0,0.122,0.346,91.058,158540,4
759,Ed Sheeran,Visiting Hours,0rt63HYAAIzUZo5O2D0uA6,74,0.471,0.396,8,-6.654,1,0.0336,0.77,0.0,0.0729,0.263,149.609,215507,4
760,James Arthur,Train Wreck,55Am8neGJkdj2ADaM3aw5H,83,0.311,0.485,6,-5.726,0,0.0365,0.701,0.0,0.0726,0.225,77.355,208827,4
761,Alexander 23,IDK You Yet,0j1Ia2lQWrcXrQZI4AdJlk,82,0.648,0.308,1,-11.729,1,0.04,0.886,0.0774,0.124,0.198,76.997,184638,1
762,Jaymes Young,Happiest Year,5kcvBnt6DPX3AMEsCx1qDh,82,0.501,0.167,1,-14.061,1,0.0484,0.885,0.0,0.111,0.356,112.275,228443,3
763,Emily Burns,Is It Just Me? (feat. JP Cooper),754zNJgoWQaGETFzSYVlmC,69,0.478,0.339,4,-7.355,1,0.0544,0.688,0.0,0.104,0.288,145.441,203300,4
764,Luz,we´ll be fine,7EIUFZHUF51vr977Im1Oqx,43,0.466,0.394,10,-11.082,1,0.0478,0.734,0.0,0.0713,0.215,121.146,262960,4
765,Conan Gray,Heather,1hgNhooPszJZOZ0gLBU88t,52,0.505,0.425,5,-7.301,1,0.0292,0.586,0.0,0.321,0.285,92.061,198040,4
766,Tate McRae,that way,7l97ElWmIdVHWUaOeeU5ZC,82,0.453,0.383,0,-11.015,1,0.163,0.728,0.0,0.387,0.333,105.029,175027,4
767,Jamie Grey,Arms Around You,32zCAMtxlehzVD0YOVzVkz,54,0.53,0.271,11,-9.847,1,0.0491,0.841,0.0,0.103,0.392,101.796,191147,4
768,John Legend,Conversations in the Dark - John Legend vs. David Guetta,20d27F17AZOxTJOEHAVK2Y,70,0.572,0.742,8,-4.589,0,0.0347,0.245,0.0,0.108,0.376,127.19,210236,4
769,FINNEAS,Love is Pain,2tJUcBxiQEYSCzC3BdIOk8,68,0.609,0.141,9,-15.33,1,0.0394,0.927,0.000104,0.0923,0.107,78.233,224279,4
770,FINNEAS,Hurt Locker,4KNZQ8ho9e7O3vNMPusf3T,55,0.566,0.462,8,-11.028,0,0.131,0.778,7.39e-05,0.0897,0.234,77.195,206339,4
771,FINNEAS,Peaches Etude,7vjoMKFyZ6xQWO0fMUcaf1,57,0.199,0.0877,2,-18.146,1,0.0643,0.964,0.932,0.106,0.123,61.901,135518,3
772,Alina Baraz,Alone With You,0jHVNBt8A9L8qEAB8XxGuB,66,0.567,0.348,10,-12.658,1,0.0667,0.767,0.0145,0.114,0.305,124.692,226278,3
773,Taylor Swift,Out Of The Woods,0qUnBLZ8bJqUNEeQgayL9t,70,0.553,0.841,7,-6.937,1,0.0396,0.000743,1.19e-05,0.341,0.338,92.008,235800,4
774,Taylor Swift,Style,0ug5NqcwcFR2xrfTkc7k8e,80,0.588,0.791,7,-5.595,1,0.0402,0.00245,0.00258,0.118,0.487,94.933,231000,4
775,Taylor Swift,All You Had To Do Was Stay,4NNolUeL5m2ju7kf8pdg6H,64,0.602,0.735,5,-5.778,1,0.0337,0.00196,4.77e-05,0.105,0.472,96.969,193293,4
776,Taylor Swift,How You Get The Girl,0fM9dEhUFV4MHDuJgrcfOv,64,0.765,0.656,5,-6.112,1,0.0504,0.00364,0.00868,0.0918,0.545,119.997,247533,4
777,Taylor Swift,This Love,4L560fic5PaTuCFm6CviKa,62,0.481,0.435,4,-8.795,1,0.0321,0.678,0.0,0.0928,0.107,143.95,250093,4
778,Taylor Swift,I Know Places,6EwNJz8CuVsrsLvXprJ20Q,60,0.602,0.755,0,-4.991,1,0.071,0.245,0.0,0.178,0.495,159.965,195707,4
779,Taylor Swift,Clean,1NmVZsG18CzCAtw7rnV3yA,65,0.815,0.377,4,-7.754,1,0.0346,0.232,0.0,0.1,0.211,103.97,271000,4
780,Taylor Swift,I Wish You Would,5gRYrtvyVyaCRvLt56OfuV,62,0.653,0.893,0,-5.966,1,0.0538,0.0158,4.95e-05,0.102,0.513,118.035,207440,4
781,Timbaland,Come and Get Me,3otjPlzm1X615EhToYftn7,38,0.734,0.856,4,-3.055,0,0.328,0.387,0.0,0.492,0.743,92.289,210600,4
782,Timbaland,Give It To Me,0wbDgMuAoy7O7pL3a69uZx,72,0.975,0.711,8,-3.904,1,0.0632,0.168,0.000552,0.0799,0.815,110.621,234027,4
783,Timbaland,Scream,1e2bJeaCJnEEdGYy9HcYPc,37,0.698,0.783,4,-4.263,0,0.0885,0.0116,0.00274,0.134,0.259,97.327,341160,4
784,Timbaland,The Way I Are,5RM4iGrNOyeKLTcMv2FPc9,54,0.727,0.804,6,-6.492,1,0.112,0.171,0.758,0.303,0.751,114.705,179147,4
785,Timbaland,Release,6psdUDK8ojdMj563fniLfm,41,0.865,0.722,2,-4.894,1,0.18,0.209,6.02e-05,0.126,0.828,123.816,205480,4
786,Timbaland,Bounce,4ymByZAPRqTlyJASAoJ921,61,0.57,0.774,1,-3.677,0,0.25,0.32,0.000332,0.199,0.229,65.964,244293,4
787,Timbaland,Kill Yourself,6ox46xYfWlTJiRo8DpqEJ0,39,0.735,0.703,6,-7.34,0,0.0595,0.1,0.00197,0.448,0.225,107.999,246520,4
788,Timbaland,Boardmeeting,0STAAqxM4G8p5mGhtuP8iE,34,0.823,0.56,2,-6.395,0,0.095,0.0886,0.0,0.539,0.857,113.076,149120,4
789,Trevor Daniel,Fingers Crossed (with Julia Michaels),3G0T9gfKq0Wo6ofdWAOEa5,50,0.622,0.618,9,-4.954,1,0.0375,0.203,0.0,0.34,0.477,172.129,155147,4
790,Griff,Heart of Gold,2ga7Q3rTCWzOBqe4l3qrks,47,0.705,0.636,2,-6.184,1,0.229,0.0485,4.69e-05,0.0718,0.584,167.904,156305,4
791,London Grammar,How Does It Feel,6lA9S6eAMb8Mo8Z78GfGSR,45,0.734,0.66,11,-5.666,0,0.0528,0.0798,0.0,0.3,0.319,104.001,211512,4
792,Maroon 5,This Summer - Maroon 5 vs. Alesso,4Fqf6sRaSGQppXHwO0gZs3,47,0.359,0.893,4,-4.07,0,0.406,0.0583,0.0,0.906,0.367,121.279,191507,4
793,Olivia Rodrigo,favorite crime,5JCoSi02qi3jJeHdZXMmR8,87,0.369,0.272,9,-10.497,1,0.0364,0.866,0.0,0.147,0.218,172.929,152667,4
794,Olivia Rodrigo,happier,2tGvwE8GcFKwNdAXMnlbfl,88,0.395,0.443,6,-9.72,1,0.133,0.765,9.67e-06,0.0839,0.338,168.924,175933,3
795,Drake,Take Care,124NFj84ppZ5pAxTuVQYCQ,77,0.629,0.515,0,-10.358,0,0.265,0.0267,1.22e-05,0.0888,0.299,121.845,277387,4
796,Doja Cat,Ain't Shit,5lAnYvAIkSDNXqfo7DyFUm,85,0.855,0.488,3,-4.601,1,0.208,0.506,0.0,0.347,0.619,124.097,174253,4
797,Lana Del Rey,Arcadia,3EZTyh1wJEmreJH1aULPCj,65,0.323,0.106,10,-10.374,1,0.0323,0.97,5.94e-05,0.108,0.158,91.455,263400,4
798,Lana Del Rey,Love,1sWiWerHnR6J4LNdFxdywM,48,0.527,0.366,10,-10.943,1,0.0277,0.487,0.0023,0.11,0.234,98.994,272743,4
799,Lana Del Rey,Lust For Life (with The Weeknd),2Q4LPFmpHNY8c8gEkaM9yy,47,0.504,0.655,0,-8.644,0,0.0542,0.604,0.00193,0.364,0.262,99.982,264066,4
800,Lana Del Rey,13 Beaches,6VXpPeE3e5KGVQJuYednVS,42,0.333,0.389,7,-9.132,1,0.0364,0.539,0.0772,0.163,0.25,144.204,295569,4
801,Lana Del Rey,Cherry,0CYDYDMUwyFYEBMWfbxozX,47,0.449,0.534,8,-9.493,0,0.0494,0.048,0.0011,0.384,0.342,94.261,180902,3
802,Lana Del Rey,When The World Was At War We Kept Dancing,4u7yMtNF998cw7sbEYiYE6,34,0.616,0.605,7,-7.234,1,0.0343,0.097,0.00812,0.165,0.185,116.031,275617,4
803,Lana Del Rey,Heroin,049vXERjilfrN8WoXG8zPt,42,0.352,0.41,11,-8.796,0,0.0388,0.556,0.0113,0.114,0.0952,118.721,355184,4
804,Lana Del Rey,God Knows I Tried,5RHJ2UPIzOWpnf8JA9MbZ5,34,0.398,0.428,5,-8.292,0,0.0275,0.846,0.0338,0.185,0.111,81.017,280653,3
805,Lana Del Rey,Salvatore,5R2G7ZaPaYQuID9Sn2WcpM,44,0.304,0.311,11,-9.647,0,0.0344,0.675,0.00195,0.12,0.115,117.68,281093,4
806,Lana Del Rey,Cruel World,7dJs62WZCYMHDplPnQfVkd,38,0.325,0.506,5,-6.398,0,0.0336,0.282,5.36e-06,0.124,0.212,120.505,399093,4
807,Lana Del Rey,Ultraviolence,6CjKpDJ5rNVSagqkSoiErR,45,0.144,0.541,0,-7.076,1,0.038,0.278,1.01e-05,0.101,0.0899,79.262,251480,3
808,Lana Del Rey,Born To Die,5wEreUfwxZxWnEol61ulIi,59,0.393,0.634,4,-6.629,0,0.0378,0.2,0.000166,0.198,0.395,85.767,286253,4
809,Lana Del Rey,White Mustang,4JIYhVDT2AWqNaWmAZr1id,43,0.658,0.46,6,-8.646,0,0.0444,0.456,0.00111,0.0963,0.223,114.801,164710,4
810,Lana Del Rey,West Coast,63Lg0ZiNxedzbub29hv6VT,50,0.527,0.591,6,-7.664,0,0.0396,0.194,0.0194,0.0907,0.461,123.167,256760,4
811,Lana Del Rey,Summertime Sadness (Lana Del Rey Vs. Cedric Gervais) - Cedric Gervais Remix,3AeSHdDrSkDpW6o6JaUo9S,53,0.572,0.81,1,-5.791,0,0.0557,0.0147,6.94e-06,0.13,0.106,126.045,214912,4
812,Lana Del Rey,Brooklyn Baby,0CuQKW9YZZA3vcnfpKLCSj,57,0.404,0.664,1,-6.698,1,0.0407,0.542,0.00402,0.11,0.0949,107.747,351640,4
813,Lana Del Rey,Video Games,5UOo694cVvjcPFqLFiNWGU,54,0.236,0.255,6,-9.666,0,0.033,0.806,0.0,0.0888,0.181,74.036,281947,5
814,Lana Del Rey,Art Deco,1WeSxdELPrmtSwGRbjg6hz,44,0.282,0.464,11,-11.112,0,0.0533,0.544,0.215,0.111,0.0596,148.345,295067,5
815,Lana Del Rey,Freak,5pkjAwnvb1n3loOcQewWNf,42,0.287,0.43,5,-10.014,0,0.033,0.269,0.000579,0.32,0.109,93.984,295093,4
816,Lana Del Rey,Black Beauty,3aovxHhxiAoPjEF4xwDPI7,37,0.316,0.53,5,-7.562,1,0.0421,0.272,0.0222,0.099,0.0965,119.37,314533,4
817,Lana Del Rey,The Blackest Day,3fGE0UyA98OJMF9Dg4HpKm,37,0.445,0.522,2,-8.007,1,0.0331,0.363,0.000487,0.0797,0.162,107.752,365760,4
818,Lana Del Rey,Body Electric,3mCftPkn17Jyn2j116sWWc,47,0.245,0.492,1,-9.397,0,0.0593,0.466,0.0,0.0851,0.104,167.7,233440,3
819,Lana Del Rey,Ride,0ZyfiFudK9Si2n2G9RkiWj,62,0.373,0.686,0,-5.52,1,0.034,0.128,1.96e-06,0.383,0.189,93.763,289080,4
820,Lana Del Rey,Yayo,34l2nKu9kSj0BZahVIAT3L,46,0.506,0.201,3,-12.931,0,0.0294,0.926,0.000411,0.253,0.145,71.925,321054,4
821,Lana Del Rey,High By The Beach,0VD1GQqBRp3oAx1Sv1lNKd,49,0.536,0.486,11,-11.067,0,0.0346,0.244,0.00788,0.12,0.0968,131.988,257573,4
822,Lana Del Rey,Money Power Glory,6QqAlxFTYSlZKMCFalGbuL,43,0.349,0.525,8,-6.829,0,0.0451,0.583,0.0,0.35,0.288,136.762,270680,5
823,Lana Del Rey,Bel Air,5PBQHazfwCEZSopxLOLXmF,45,0.346,0.42,2,-11.506,0,0.0298,0.864,0.0875,0.901,0.303,83.56,237640,4
824,Lana Del Rey,The Other Woman,711e2SNCky0TBH38Ywer18,34,0.255,0.468,7,-6.43,0,0.0317,0.822,0.248,0.339,0.175,111.67,181960,4
825,Lana Del Rey,Pretty When You Cry,3nifNFLKZHb76tEevwjUgM,44,0.509,0.547,10,-6.548,0,0.0417,0.399,0.0,0.215,0.197,109.436,234147,4
826,Lana Del Rey,Shades Of Cool,2DxZzGEZWZNKYPCGfz3UOm,42,0.262,0.482,2,-6.863,0,0.0302,0.554,0.0161,0.244,0.0878,137.918,342093,3
827,Lana Del Rey,Sad Girl,29RfrpHC12SyrPW1ozqdWz,41,0.345,0.587,5,-8.346,1,0.0364,0.539,0.0731,0.119,0.258,119.479,317760,4
828,Lana Del Rey,Florida Kilos,2S8pUj5XjTVRWpOjPESkxK,39,0.266,0.505,0,-7.809,1,0.0377,0.291,4.63e-05,0.108,0.588,200.755,256040,4
829,Lana Del Rey,Off To The Races,4dtbA0yooUSB9wLisRuJby,53,0.398,0.724,4,-5.566,0,0.0604,0.0601,0.00205,0.406,0.126,160.068,299933,4
830,Lana Del Rey,Mariners Apartment Complex,6OG05bPAwUuV3OMvy2Vy1P,70,0.531,0.252,9,-12.765,1,0.028,0.763,0.000133,0.104,0.159,76.054,247150,4
831,The Weeknd,Hurt You,6QdnKD1zwEgyOWtkrdzlOF,72,0.476,0.718,5,-7.227,0,0.149,0.263,0.00261,0.109,0.361,183.932,230027,4
832,Gesaffelstein,Lost in the Fire (feat. The Weeknd),2vXKRlJBXyOcvZYTdNeckS,88,0.658,0.671,2,-12.21,1,0.0363,0.0933,0.000927,0.115,0.166,100.966,202093,4
833,The Weeknd,False Alarm,4oeaIftdpT3JuZLcCkKmVE,71,0.517,0.677,8,-6.373,0,0.0746,0.0324,3.37e-05,0.189,0.192,173.978,220307,4
834,The Weeknd,Dark Times,6J7PIkhtHwmFjPLq0SyuPj,69,0.501,0.403,7,-9.611,1,0.0747,0.116,1.03e-05,0.124,0.27,132.608,260640,3
835,The Weeknd,I Was Never There,1cKHdTo9u0ZymJdPGSh6nq,70,0.323,0.737,10,-4.008,1,0.0338,0.142,0.000162,0.163,0.155,113.26,241067,4
836,The Weeknd,Sidewalks,4h90qkbnW1Qq6pBhoPvwko,73,0.542,0.72,1,-5.136,0,0.0628,0.147,0.0,0.348,0.623,149.828,231360,4
837,The Weeknd,Real Life,03j354P848KtNU2FVSwkDG,62,0.581,0.652,11,-5.039,0,0.0496,0.439,0.0,0.351,0.358,90.634,223373,4
838,Calvin Harris,Over Now (with The Weeknd),58AGoOGbwsQMhBbH0eFLRR,72,0.612,0.884,4,-4.113,0,0.0454,0.0759,0.00132,0.247,0.679,178.043,210795,4
839,The Weeknd,Alone Again,6b5P51m8xx2XA6U7sdNZ5E,70,0.218,0.652,4,-7.953,0,0.0641,0.033,0.111,0.172,0.0599,65.375,250053,4
840,Juice WRLD,Smile (with The Weeknd),6wQlQrTY5mVS8EGaFZVwVF,77,0.694,0.685,6,-6.535,0,0.133,0.224,0.0,0.124,0.306,158.831,196180,4
841,The Weeknd,The Party & The After Party - Original,0GROiXm03OrMC5ltXLhGIu,56,0.645,0.58,5,-9.527,0,0.0406,0.22,0.0,0.0878,0.163,101.733,459660,4
842,The Weeknd,The Party & The After Party - Original,0GROiXm03OrMC5ltXLhGIu,56,0.645,0.58,5,-9.527,0,0.0406,0.22,0.0,0.0878,0.163,101.733,459660,4
843,The Weeknd,The Party & The After Party - Original,0GROiXm03OrMC5ltXLhGIu,56,0.645,0.58,5,-9.527,0,0.0406,0.22,0.0,0.0878,0.163,101.733,459660,4
844,The Weeknd,The Party & The After Party - Original,0GROiXm03OrMC5ltXLhGIu,56,0.645,0.58,5,-9.527,0,0.0406,0.22,0.0,0.0878,0.163,101.733,459660,4
845,The Weeknd,Pray For Me,6huNf4dutXRjJyGn7f5BPS,72,0.732,0.678,2,-4.977,1,0.0886,0.0867,2.41e-05,0.112,0.196,100.626,211421,4
846,The Weeknd,Starboy,7MXVkk9YMctZqd1Srtv4MB,86,0.679,0.587,7,-7.015,1,0.276,0.141,6.35e-06,0.137,0.486,186.003,230453,4
847,The Weeknd,Reminder,37F0uwRSrdzkBiuj0D5UHI,76,0.706,0.505,8,-6.923,1,0.193,0.142,0.0,0.164,0.388,160.053,218880,4
848,Belly,Might Not,6mG8khkAtHrdERqqEReZlo,48,0.792,0.563,1,-4.836,1,0.0787,0.318,0.0,0.13,0.321,134.022,224213,4
849,The Weeknd,Escape From LA,1sOW4PuG5X3Ie3EXUhAopJ,71,0.404,0.524,5,-8.996,0,0.0593,0.0456,0.00316,0.199,0.168,145.74,355960,4
850,The Weeknd,Heartless - Remix,7wcoSs40brhyS3htaaDkgD,49,0.545,0.774,10,-4.847,0,0.153,0.0446,0.0,0.143,0.281,170.031,200127,4
851,The Weeknd,Reminder - Remix,7F1LWA9sIlTorHUo4amGqk,58,0.751,0.654,0,-5.665,0,0.206,0.153,0.0,0.104,0.527,160.035,221968,4
852,Drake,Crew Love,0V4l4GQhgnWQGtCWpvA7va,71,0.418,0.546,0,-9.057,0,0.238,0.227,0.0,0.229,0.294,160.152,208813,4
853,The Weeknd,Save Your Tears - OPN Remix,0e5Cykguk6797AaVUjJI92,45,0.68,0.842,0,-5.796,1,0.0524,0.278,3.38e-05,0.12,0.804,118.015,220803,4
854,The Weeknd,Angel,0wzPHTgOtFIDhk2rD3Au4x,64,0.626,0.583,10,-7.574,0,0.0435,0.105,0.0,0.115,0.335,127.966,377347,4
855,The Weeknd,I Feel It Coming,3dhjNA0jGA8vHBQ1VdD6vV,81,0.773,0.819,0,-5.946,0,0.118,0.428,0.0,0.0679,0.585,92.987,269187,4
856,The Weeknd,Earned It (Fifty Shades Of Grey),1cQ3LIkZE68pMSnPhZWXLu,72,0.658,0.282,2,-8.282,0,0.0353,0.433,0.0,0.0741,0.39,119.757,277724,3
857,The Weeknd,Tell Your Friends,1mhVXWduD8ReDwusfaHNwU,71,0.583,0.454,1,-11.091,0,0.0425,0.265,0.0,0.181,0.309,74.64,334333,4
858,The Weeknd,House Of Balloons / Glass Table Girls - Original,2r7BPog74oaTG5shNYiUnV,59,0.662,0.511,0,-8.419,1,0.0342,0.00237,0.0036,0.275,0.228,88.989,407316,4
859,The Weeknd,In Your Eyes,7szuecWAPwGoV1e5vGu8tl,83,0.667,0.719,7,-5.371,0,0.0346,0.00285,8.1e-05,0.0736,0.717,100.021,237520,4
860,The Weeknd,Rockin’,36YCdzT57us0LhDmCYtrNE,69,0.738,0.885,9,-5.547,0,0.206,0.0133,0.0,0.0821,0.752,112.878,232880,4
861,The Weeknd,Love To Lay,27BgDmciSjoxTG0almHTpZ,67,0.711,0.807,7,-5.052,0,0.0608,0.052,0.0,0.214,0.698,116.971,223293,4
862,The Weeknd,Party Monster,4F7A0DXBrmUAkp32uenhZt,75,0.573,0.63,1,-8.389,1,0.105,0.189,2.31e-05,0.259,0.218,77.525,249213,4
863,The Weeknd,Shameless,6C6fHTuFUxVtJpBOOaMvJr,69,0.603,0.563,6,-8.313,1,0.027,0.147,0.0,0.109,0.234,100.06,253507,4
864,The Weeknd,In Your Eyes (feat. Kenny G) - Remix,1SySkCqhEG6Z68o2n07Bsr,59,0.606,0.786,7,-3.854,0,0.0366,0.00229,9.46e-05,0.0725,0.525,99.969,256551,4
865,NAV,Some Way,7zxRMhXxJMQCeDDg0rKAVo,74,0.744,0.715,0,-6.103,1,0.351,0.101,0.0,0.0919,0.34,154.962,179773,4
866,The Weeknd,Blinding Lights,0VjIjW4GlUZAMYd2vXMi3b,93,0.514,0.73,1,-5.934,1,0.0598,0.00146,9.54e-05,0.0897,0.334,171.005,200040,4
867,The Weeknd,Blinding Lights (with ROSALÍA) - Remix,7MXgrcOQAJ5VwSNUL0lDd3,63,0.49,0.694,5,-5.793,0,0.0618,0.0133,4.62e-05,0.0946,0.249,170.903,216123,4
868,The Weeknd,Final Lullaby - Bonus Track,6rhbL6MhAej39S8KupwjrC,64,0.604,0.26,11,-10.498,1,0.0373,0.841,9.33e-05,0.327,0.318,100.901,185689,3
869,The Weeknd,Twenty Eight,1FJrsh1NbV9eRw5JQt3M4e,63,0.639,0.633,3,-7.338,0,0.0352,0.574,0.000218,0.111,0.243,129.996,258453,4
870,The Weeknd,Rolling Stone,29fTi7Tdh9CiU8HuVDaqVY,58,0.693,0.323,3,-11.97,0,0.0306,0.405,2.19e-05,0.149,0.669,129.964,230547,4
871,The Weeknd,Attention,6pDVjCUA3B1vg9waKutAsv,68,0.671,0.428,4,-7.052,0,0.124,0.688,0.000182,0.119,0.362,148.04,197653,4
